age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
43,Private,41352,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,26,0,40,?,>50K
51,Private,39208,HS-grad,3,Divorced,Tech-support,Other-relative,White,Male,1,-1,40,United-States,<=50K
32,Private,127229,Assoc-acdm,11,Never-married,Prof-specialty,Not-in-family,Black,Male,6,-1,40,Taiwan,>50K
63,Private,236367,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3306,-1,40,Mexico,<=50K
60,State-gov,214446,Some-college,10,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,-13,-1,40,South,<=50K
17,Private,190900,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,-12,0,29,United-States,<=50K
17,?,255201,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,-30,-1,5,United-States,<=50K
29,Self-emp-not-inc,130790,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,-21,0,40,United-States,<=50K
25,Private,147537,Bachelors,10,Never-married,Tech-support,Not-in-family,Black,Male,19,0,36,Cuba,<=50K
20,Private,288031,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,-6,-2,44,Germany,<=50K
41,Private,103561,7th-8th,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,1,56,Scotland,<=50K
50,Self-emp-not-inc,301921,HS-grad,13,Married-civ-spouse,Transport-moving,Husband,Black,Male,31,0,40,United-States,>50K
39,Local-gov,135907,HS-grad,9,Never-married,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,14,0,31,United-States,<=50K
38,Private,106411,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Female,16,-1,40,United-States,<=50K
24,Federal-gov,95195,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,-5,1,40,United-States,<=50K
38,Local-gov,114848,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,4093,0,59,United-States,>50K
47,Private,119751,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,5,0,45,United-States,<=50K
40,Private,158066,HS-grad,16,Married-civ-spouse,Adm-clerical,Husband,White,Female,7514,-2,50,United-States,>50K
57,Private,163242,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,-4,0,59,United-States,<=50K
23,Private,41186,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,12,-1,49,United-States,<=50K
15,Private,447366,Some-college,10,Never-married,Sales,Own-child,White,Female,-12,0,31,United-States,<=50K
45,Local-gov,306740,5th-6th,16,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,Male,-12,1,44,India,<=50K
51,Self-emp-not-inc,451526,Assoc-acdm,16,Married-civ-spouse,Protective-serv,Husband,White,Male,15,1,60,United-States,>50K
57,Private,185257,5th-6th,5,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,-5,0,36,Greece,<=50K
46,Local-gov,148710,Prof-school,16,Married-civ-spouse,?,Husband,White,Male,15098,-1,49,United-States,>50K
38,Private,120029,Some-college,10,Divorced,Farming-fishing,Not-in-family,White,Male,32,-1,40,United-States,<=50K
28,Private,222246,HS-grad,9,Never-married,Transport-moving,Other-relative,White,Male,10,-2,40,United-States,>50K
56,Private,119468,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,6,1,40,United-States,<=50K
36,Private,306652,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,-16,0,19,Cuba,>50K
38,Private,246931,Some-college,10,Divorced,Transport-moving,Husband,White,Male,15,-1,50,United-States,<=50K
69,Local-gov,151879,Masters,9,Never-married,Exec-managerial,Unmarried,White,Female,19,2,20,United-States,<=50K
48,Private,177145,Some-college,11,Separated,?,Unmarried,White,Female,-2,1,59,Hong,<=50K
35,Self-emp-not-inc,186853,Bachelors,13,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,-14,0,40,United-States,<=50K
19,Private,286273,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,35,0,40,United-States,<=50K
49,Private,174224,Preschool,3,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,-37,0,40,Canada,<=50K
20,Self-emp-not-inc,103617,Some-college,10,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,13,1,40,United-States,<=50K
40,Private,40806,HS-grad,13,Married-civ-spouse,Transport-moving,Husband,White,Male,7528,2,57,United-States,>50K
31,Self-emp-not-inc,96624,Some-college,10,Widowed,Craft-repair,Not-in-family,White,Female,29,-1,36,United-States,<=50K
44,Private,260641,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,-11,1,40,United-States,>50K
41,?,27751,HS-grad,9,Widowed,Exec-managerial,Unmarried,Other,Female,3,-1,40,United-States,>50K
35,Private,32576,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,22,0,40,United-States,<=50K
36,Local-gov,275695,Some-college,16,Married-civ-spouse,Adm-clerical,Wife,White,Male,30,-1,40,Philippines,<=50K
24,State-gov,35775,HS-grad,5,Married-civ-spouse,Exec-managerial,Wife,Other,Male,49,0,50,Outlying-US(Guam-USVI-etc),<=50K
31,Self-emp-not-inc,137448,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,-13,-2,40,United-States,>50K
33,Private,46507,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,28,0,40,United-States,>50K
17,Private,107054,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,23,0,21,United-States,<=50K
66,?,192184,1st-4th,2,Married-civ-spouse,?,Husband,White,Male,3773,1,22,Mexico,<=50K
40,Private,368896,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,19,0,40,United-States,<=50K
38,Private,158519,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,-5,-1,43,United-States,<=50K
29,Private,133578,Preschool,2,Never-married,Sales,Husband,White,Male,21,0,40,Haiti,<=50K
41,Local-gov,31388,Some-college,10,Married-spouse-absent,Tech-support,Not-in-family,White,Male,-21,1,40,United-States,<=50K
33,Private,237809,Assoc-acdm,12,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,13,0,40,India,<=50K
45,Self-emp-inc,104986,Doctorate,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,-10,1844,49,United-States,>50K
22,Local-gov,245626,Assoc-voc,5,Never-married,Tech-support,Not-in-family,White,Female,-6,0,40,?,<=50K
37,Private,111196,HS-grad,9,Divorced,Priv-house-serv,Unmarried,White,Female,0,0,20,United-States,<=50K
21,Self-emp-not-inc,166653,Bachelors,10,Never-married,Sales,Not-in-family,White,Male,8,-1,59,United-States,<=50K
63,Local-gov,165097,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Male,24,0,40,United-States,>50K
39,Private,164132,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,8,0,40,United-States,>50K
66,?,167914,Some-college,10,Married-civ-spouse,?,Husband,White,Male,18,-2,56,United-States,<=50K
45,Self-emp-inc,26350,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,White,Male,22,-2,58,United-States,>50K
35,Local-gov,245285,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,22,0,46,United-States,>50K
17,Never-worked,264850,10th,6,Never-married,Handlers-cleaners,Not-in-family,White,Male,-16,-1,21,United-States,<=50K
43,Local-gov,157924,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,5,0,43,United-States,<=50K
55,Private,94570,Masters,3,Married-civ-spouse,Priv-house-serv,Husband,White,Male,-7,0,43,Puerto-Rico,<=50K
36,Federal-gov,355413,Doctorate,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,15,0,40,United-States,>50K
43,Self-emp-inc,209680,10th,6,Divorced,?,Not-in-family,White,Male,-2,1,35,United-States,<=50K
65,?,301243,HS-grad,9,Married-civ-spouse,?,Husband,Black,Male,-39,1,40,United-States,<=50K
48,Private,131223,HS-grad,16,Married-civ-spouse,Exec-managerial,Husband,Black,Male,16,0,93,United-States,>50K
48,Federal-gov,446569,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-17,0,45,United-States,>50K
23,?,151508,11th,7,Widowed,?,Own-child,White,Female,-22,-1,2,Mexico,<=50K
67,Self-emp-not-inc,122679,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,-11,1,56,United-States,>50K
17,Private,491563,11th,7,Never-married,Other-service,Not-in-family,White,Male,-18,0,22,United-States,<=50K
40,Private,193805,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,20,-1,21,United-States,<=50K
74,Private,480668,Preschool,1,Married-civ-spouse,Craft-repair,Husband,White,Male,-6,0,56,Mexico,<=50K
55,Private,193769,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,34,1,49,United-States,<=50K
36,Private,159669,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,8,-1,57,United-States,>50K
54,Local-gov,97719,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,-12,0,14,United-States,>50K
35,Private,23173,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,-1,0,40,United-States,>50K
24,Private,131946,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,-7,0,44,Haiti,<=50K
47,Federal-gov,170272,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,-2,0,40,United-States,<=50K
35,Private,280675,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,-1,50,United-States,<=50K
63,Private,214491,HS-grad,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,12,0,40,Hong,<=50K
48,?,140269,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male,1,0,40,United-States,>50K
18,Private,120693,12th,8,Never-married,Other-service,Other-relative,White,Female,4,0,8,United-States,<=50K
16,Private,188864,11th,7,Never-married,Other-service,Not-in-family,White,Female,7,-1,22,United-States,<=50K
20,Private,105640,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,24,-1,40,United-States,<=50K
35,Self-emp-inc,330848,Masters,14,Married-civ-spouse,?,Wife,White,Male,7649,-1,13,United-States,>50K
49,Private,275198,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,-23,0,40,United-States,>50K
34,State-gov,116191,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
40,Private,270220,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Male,-5,2,40,United-States,<=50K
60,?,483472,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,-25,-1,35,Puerto-Rico,<=50K
41,Private,176680,Assoc-voc,14,Divorced,?,Not-in-family,White,Female,10,1,10,United-States,>50K
62,Local-gov,219995,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,14,-1,40,United-States,<=50K
17,Private,145990,12th,8,Never-married,Other-service,Not-in-family,White,Male,8,0,40,United-States,<=50K
41,?,82819,HS-grad,9,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,1,0,40,Ireland,<=50K
57,Self-emp-not-inc,278741,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,14667,0,35,United-States,<=50K
39,Federal-gov,149017,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,-9,-1,20,United-States,<=50K
19,Private,294097,11th,7,Never-married,Machine-op-inspct,Own-child,White,Female,-1,0,40,United-States,<=50K
18,Private,125628,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,37,-1,40,Thailand,<=50K
40,Local-gov,180071,Masters,14,Separated,Prof-specialty,Not-in-family,White,Female,-14,1,31,United-States,<=50K
20,?,201193,HS-grad,9,Widowed,?,Not-in-family,White,Female,35,1,19,United-States,<=50K
21,Private,328724,Preschool,10,Never-married,Machine-op-inspct,Other-relative,White,Male,36,0,30,Haiti,<=50K
48,Private,233567,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,17,-2,36,Trinadad&Tobago,<=50K
42,Private,510060,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,5,-1,59,United-States,<=50K
27,Private,154215,HS-grad,9,Never-married,Armed-Forces,Not-in-family,White,Female,-11,1,40,United-States,>50K
31,Private,332471,Assoc-voc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-4,0,50,United-States,<=50K
17,Private,204114,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,8,0,55,United-States,<=50K
38,Private,179867,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3022,0,40,United-States,>50K
49,Private,180609,Masters,12,Divorced,Exec-managerial,Unmarried,Black,Male,-5,1,40,United-States,>50K
36,Self-emp-not-inc,133418,Some-college,10,Married-civ-spouse,Priv-house-serv,Other-relative,White,Male,-16,0,40,England,>50K
44,Private,147691,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,22,-1,57,United-States,>50K
51,?,343448,HS-grad,9,Widowed,?,Own-child,Black,Female,13,1,40,Jamaica,<=50K
56,Private,154456,HS-grad,9,Married-spouse-absent,Other-service,Wife,Black,Female,10,-1,40,United-States,<=50K
30,Private,371761,Bachelors,12,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,-2,0,40,El-Salvador,<=50K
44,Private,229729,Some-college,5,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,-12,0,19,Germany,<=50K
38,Federal-gov,215327,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,7,0,44,United-States,>50K
49,Self-emp-inc,80847,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,4,0,40,United-States,>50K
27,Private,122151,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-21,0,58,United-States,>50K
43,Local-gov,207719,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Female,11,0,12,United-States,<=50K
48,Private,120509,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,-2,0,40,United-States,<=50K
43,Private,191310,Assoc-voc,16,Married-civ-spouse,Machine-op-inspct,Wife,Black,Male,2333,0,40,Portugal,>50K
42,Private,122323,Some-college,10,Married-civ-spouse,Tech-support,Unmarried,Black,Male,23,0,37,Portugal,<=50K
51,Self-emp-not-inc,267506,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,-13,0,40,United-States,<=50K
70,?,710390,5th-6th,6,Married-civ-spouse,?,Husband,White,Male,9,-1,40,Dominican-Republic,<=50K
20,Local-gov,151269,Bachelors,13,Married-civ-spouse,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,-14,1,44,?,<=50K
25,Private,110162,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,6,0,57,United-States,>50K
73,Private,183342,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-17,1938,44,China,<=50K
48,Self-emp-not-inc,90053,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,-9,-1,40,United-States,>50K
52,?,28945,Masters,14,Divorced,?,Not-in-family,White,Female,21,0,49,United-States,>50K
34,Private,30964,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Male,22,1,55,United-States,>50K
43,Private,218924,HS-grad,10,Divorced,Transport-moving,Husband,White,Male,15,0,40,United-States,>50K
59,Without-pay,598394,Doctorate,5,Married-civ-spouse,Adm-clerical,Husband,White,Male,-4,0,40,Outlying-US(Guam-USVI-etc),<=50K
56,?,265600,HS-grad,9,Married-AF-spouse,?,Wife,White,Female,-12,0,20,United-States,>50K
26,Private,180693,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Own-child,Black,Male,-15,0,40,Vietnam,<=50K
25,Private,168815,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,14,0,58,United-States,<=50K
49,Private,76638,Assoc-acdm,3,Separated,Craft-repair,Other-relative,Black,Female,-14,-1,40,Italy,<=50K
38,Local-gov,125164,Assoc-voc,4,Never-married,?,Husband,White,Male,28,0,43,United-States,<=50K
18,Self-emp-not-inc,208463,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,19,1,22,United-States,<=50K
22,Private,219423,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,-15,1,50,United-States,<=50K
66,Private,240337,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-1,1,12,Mexico,<=50K
40,Private,106546,Masters,14,Separated,Prof-specialty,Unmarried,White,Female,7,-1,36,United-States,>50K
33,Self-emp-not-inc,94347,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,26,-1,35,United-States,<=50K
30,Private,132129,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,30,0,45,United-States,>50K
35,Local-gov,418888,Assoc-acdm,12,Never-married,Protective-serv,Not-in-family,Other,Male,14,0,40,Honduras,<=50K
48,Private,188154,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,26,-1,40,Poland,<=50K
37,Private,55154,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Female,0,0,59,United-States,<=50K
33,Local-gov,367771,Assoc-voc,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,-1,40,Dominican-Republic,<=50K
38,Private,332305,HS-grad,9,Widowed,Sales,Unmarried,White,Female,12,0,40,?,<=50K
39,Private,279474,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,3576,1,57,Columbia,>50K
31,Private,118468,12th,5,Never-married,Machine-op-inspct,Not-in-family,White,Male,-4,2,22,?,<=50K
24,Private,180112,Assoc-acdm,14,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,-30,1,57,Philippines,<=50K
20,Local-gov,107265,Assoc-voc,7,Married-spouse-absent,Other-service,Not-in-family,White,Male,25,-2,7,Columbia,<=50K
34,Private,220857,Bachelors,13,Never-married,Exec-managerial,Unmarried,White,Male,-1,0,23,United-States,<=50K
17,Private,365362,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,-26,-1,30,United-States,<=50K
57,Private,43057,Masters,14,Never-married,Other-service,Not-in-family,White,Female,41,0,45,?,<=50K
44,Private,100315,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,-19,0,40,United-States,<=50K
18,Private,192262,11th,7,Never-married,Other-service,Not-in-family,Black,Female,3,1,10,United-States,<=50K
48,Private,181113,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,-11,-1,45,United-States,<=50K
35,Never-worked,112683,Masters,14,Married-civ-spouse,Tech-support,Not-in-family,White,Female,4,-1,43,United-States,<=50K
25,Private,530034,9th,5,Married-spouse-absent,Other-service,Other-relative,Black,Female,-22,-1,12,Philippines,<=50K
25,Private,156366,Some-college,9,Never-married,Sales,Own-child,White,Female,27,-1,19,United-States,<=50K
26,State-gov,31328,HS-grad,14,Never-married,Prof-specialty,Not-in-family,White,Female,27,0,50,United-States,<=50K
33,Private,167784,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,23,0,56,United-States,>50K
18,Private,126111,11th,7,Never-married,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,-9,2,40,United-States,<=50K
49,Private,339790,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,15,-1,40,Thailand,<=50K
54,Self-emp-inc,166595,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,32,0,57,United-States,>50K
61,Private,157835,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,42,0,56,United-States,>50K
20,Self-emp-inc,286566,Some-college,7,Never-married,Sales,Own-child,White,Male,-31,-1,8,United-States,<=50K
60,?,251928,7th-8th,6,Married-civ-spouse,?,Wife,White,Male,0,0,40,?,<=50K
22,Private,95486,HS-grad,9,Never-married,Sales,Other-relative,White,Male,16,0,40,United-States,<=50K
48,Self-emp-not-inc,205233,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,Black,Male,25,-1,60,United-States,>50K
31,Private,359087,Some-college,10,Separated,Craft-repair,Husband,White,Male,2,0,22,United-States,>50K
21,State-gov,155622,11th,5,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,12,0,40,United-States,<=50K
37,Private,142274,HS-grad,9,Married-spouse-absent,Handlers-cleaners,Own-child,Black,Female,-9,-1,40,United-States,<=50K
